,article_nr,art_type,manufacturer,series,rel_obj_x,pos_class,prop_class,property,pos_prop,need_input,restrictable,scope,pos_pval,is_default,value_from,value_to,prop_text,pval_text
156,B4TDBX16160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
157,B4TDBX18160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
158,B4TDBX20160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
159,B4TSBX12880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
160,B4TSBX14880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
161,B4TSBX16880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
162,B4TSBX18880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
163,B4TSBX20880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
164,B4TZHZX1,C,KN,basic4bench,0,1,ZUBEHOER,F8,1,1,0,C,2,0,GW,,Farbe Zubehör,Grauweiß
165,B4ESBAW,C,KN,basic4bench,0,1,STOFFBLENDE251_A,F38,5,1,0,C,4,0,KS,,Farbe Rahmen,Schwarz
166,B4TDBEX12160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,6,0,KS,,Farbe Gestell,Schwarz
167,B4TDBEX14160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,6,0,KS,,Farbe Gestell,Schwarz
168,B4TDBEX16160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,6,0,KS,,Farbe Gestell,Schwarz
169,B4TDBEX18160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,6,0,KS,,Farbe Gestell,Schwarz
170,B4TDBEX20160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,6,0,KS,,Farbe Gestell,Schwarz
171,B4TSBEX12880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,6,0,KS,,Farbe Gestell,Schwarz
172,B4TSBEX14880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,6,0,KS,,Farbe Gestell,Schwarz
173,B4TSBEX16880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,6,0,KS,,Farbe Gestell,Schwarz
174,B4TSBEX18880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,6,0,KS,,Farbe Gestell,Schwarz
175,B4TSBEX20880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,6,0,KS,,Farbe Gestell,Schwarz
176,B4TDBX12160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F2,4,1,0,C,6,0,KS,,Farbe Gestell,Schwarz
177,B4TDBX14160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F2,4,1,0,C,6,0,KS,,Farbe Gestell,Schwarz
